,id,image_url,image_url_suffix,imageUrls,product_url,occasion,suited_for,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,color_options,totalColorAvailable,is_ditto,classification,specifications,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,clUsage,arModelAndroidUrl,arModelIOSUrl,arModelMsiteAndDesktopUrl,arModelOriginalUrl,qty,subCollection,inclusiveText,relatedItems,isCygnusEnabled,isCashbackApplicable,searchProductName,prescriptionType,brand_logo,color,size,width,cmsLinkAndroid,cmsLinkIos,frameColorImage,subCollectionId,isCombo,tryOnImageUrl,offer_image
122,206853,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-coral-brown-premium-zero-power-monthly_coral_brown_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-coral-brown-premium-zero-power-monthly_coral_brown_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-coral-brown-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Coral Brown Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,252,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49992,,,[],False,False,Aquacolor Coral Brown Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
123,206852,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-celestial-gray-premium-zero-power-monthly_celestial_grey_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-celestial-gray-premium-zero-power-monthly_celestial_grey_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-celestial-gray-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Celestial Gray Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,541,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49997,,,[],False,False,Aquacolor Celestial Gray Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
124,206859,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-sunkissed-gray-candypack-zero-power-dailies_sunkissed_grey_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-sunkissed-gray-candypack-zero-power-dailies_sunkissed_grey_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-sunkissed-gray-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Sunkissed Gray Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,320,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49990,,,[],False,False,Aquacolor Sunkissed Gray Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
125,206858,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-snowflake-gray-candypack-zero-power-dailies_snowflake_grey_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-snowflake-gray-candypack-zero-power-dailies_snowflake_grey_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-snwoflake-gray-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Snowflake Gray Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,466,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49998,,,[],False,False,Aquacolor Snwoflake Gray Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
126,206857,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-reivera-green-premium-zero-power-monthly_reivera_green_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-reivera-green-premium-zero-power-monthly_reivera_green_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-reivera-green-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Reivera Green Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,111,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49995,,,[],False,False,Aquacolor Reivera Green Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
127,206856,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-peachy-brown-premium-zero-power-monthly_peachy_brown_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-peachy-brown-premium-zero-power-monthly_peachy_brown_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-peachy-brown-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Peachy Brown Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,302,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,50000,,,[],False,False,Aquacolor Peachy Brown Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
128,206860,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-trangy-brown-candypack-zero-power-dailies_tangy_brown_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-trangy-brown-candypack-zero-power-dailies_tangy_brown_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-monthly-dispos-color-cl-tangy-brown-2-lp.html,,,Aquacolor,Aquacolor,Aquacolor Tangy Brown Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,231,0.0,,"[{'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",,Continuous Usage: 8 Hrs,,,,,49999,,,[],False,False,Aquacolor Trangy Brown Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
129,206991,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-naughty-brown-powered-monthly---1lp_naughty_brown_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-naughty-brown-powered-monthly---1lp_naughty_brown_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-naughty21-brown-color-contact-lenses-2lp.html,,,Aquacolor Premium,Aquacolor Premium,Aquacolor Premium Naughty Brown Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,11815,0.0,,"[{'name': 'Aquacolor Premium', 'id': 26136, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,49996,,,[],False,False,Aquacolor Naughty Brown P Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
130,206993,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//no-resize/a/i/aquacolor-envy-green-powered-monthly---1lp_envy_green_kiara_01_09_2023.jpg,/no-resize/a/i/aquacolor-envy-green-powered-monthly---1lp_envy_green_kiara_01_09_2023.jpg,[],https://www.lenskart.com/aquacolor-premium-envy11-green-color-contact-lenses-2lp.html,,,Aquacolor Premium,Aquacolor Premium,Aquacolor Premium Envy Green Zero Power Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 549}]",False,,[],0,False,contact_lens,"[{'name': 'general', 'items': [{'name': 'Packaging', 'value': '2 Lens per Box'}, {'name': 'Usage Duration', 'value': '8H'}]}, {'name': 'technical', 'items': [{'name': 'Category Type', 'value': 'Contact Lens'}]}]",0,10823,0.0,,"[{'name': 'Aquacolor Premium', 'id': 26136, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'name': '2 Lens per Box', 'id': '2 Lens per Box', 'property': 'contact_packaging'}, {'name': 'Monthly Disposable', 'id': 'Monthly Disposable', 'property': 'contact_disposable_type'}]",AQUACOLOR,Continuous Usage: 8 Hrs,,,,,49951,,,[],False,False,Aquacolor Envy Green P Premium Zero Power Monthly 2LP,[],,,,,,,,,,,
131,200215,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-air-la-e14797-c1-eyeglasses_g_6007_24_11_2022.jpg,/l/i/lenskart-air-la-e14797-c1-eyeglasses_g_6007_24_11_2022.jpg,[],https://www.lenskart.com/lenskart-air-la-e14797-c1-eyeglasses.html,,,Lenskart Air Online,Lenskart Air Online,LA E14797,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2000}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 2000}]",False,Air Flex,[],0,True,eyeframe,[],0,4565,5.0,2,"[{'name': 'Lenskart Air Online', 'id': 22820, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",VCEYE,,https://lookr-static.lenskart.com/frameassets/200215/android/sku_200215.glb,https://lookr-static.lenskart.com/frameassets/200215/ios/sku_200215.scn,,https://lookr-static.lenskart.com/frameassets/200215/orignal/sku_200215.glb,1,Refresher_Jan23,,[],True,False,Gunmetal Half Rim Aviator Eyeglasses,[],,Gunmetal,Medium,136 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/200215_bubble.png,26921.0,,,
132,205547,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/brown-full-rim-round-vincent-chase-classic-acetate-vc-e15217-c2-eyeglasses_g_3251_16_02_2023.jpg,/v/i/brown-full-rim-round-vincent-chase-classic-acetate-vc-e15217-c2-eyeglasses_g_3251_16_02_2023.jpg,[],https://www.lenskart.com/vincent-chase-vc-e15217-c2-eyeglasses.html,,,Vincent Chase Online,Vincent Chase Online,VC E15217,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Classic Acetate,[],0,True,eyeframe,[],0,3083,0.0,,"[{'name': 'Vincent Chase Online', 'id': 22688, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",VCEYE,,,,,https://lookr-static.lenskart.com/frameassets/205547/orignal/sku_205547.glb,1498,Classic Acetate,,[],True,False,Brown Full Rim Round Eyeglasses,[],,Brown,Medium,137 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/205547_bubble.png,24103.0,,,
133,201665,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14994-c1-eyeglasses_g_5244_29_11_2022.jpg,/j/i/john-jacobs-jj-e14994-c1-eyeglasses_g_5244_29_11_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14994-c1-eyeglasses.html,,,John Jacobs Online,John Jacobs Online,JJ E14994,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,False,eyeframe,[],0,490,0.0,,"[{'name': 'John Jacobs Online', 'id': 22705, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJEYE,,,,,,793,Rich Acetate,,[],False,False,Silver Black Full Rim Square Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,Silver,Wide,141 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/201665_bubble.png,26361.0,,,
134,201663,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14993-c1-eyeglasses_g_5251_22_nov_2022.jpg,/j/i/john-jacobs-jj-e14993-c1-eyeglasses_g_5251_22_nov_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14993-c1-eyeglasses.html,,,John Jacobs,John Jacobs,JJ E14993,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,False,eyeframe,[],0,388,5.0,1,"[{'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJBOGO,,,,,,118,Rich Acetate,,[],False,False,Silver Blue Tortoise Full Rim Cat Eye Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,Blue,Wide,141 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/201663_bubble.png,26361.0,,,
135,201376,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-black-full-rim-rectangle-john-jacobs-supreme-steel-jj-e11294-c5-eyeglasses_g_5202_11_04_22.jpg,/j/i/silver-black-full-rim-rectangle-john-jacobs-supreme-steel-jj-e11294-c5-eyeglasses_g_5202_11_04_22.jpg,[],https://www.lenskart.com/john-jacobs-jj-e11294-c5-eyeglasses.html,,,John Jacobs Online,John Jacobs Online,JJ E11294,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],0,3515,4.3,80,"[{'name': 'John Jacobs Online', 'id': 22705, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJEYE,,https://lookr-static.lenskart.com/frameassets/201376/android/sku_201376.glb,https://lookr-static.lenskart.com/frameassets/201376/ios/sku_201376.scn,,https://lookr-static.lenskart.com/frameassets/201376/orignal/sku_201376.glb,733,Supreme Steel,,[],True,False,Silver Black Full Rim Rectangle Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,Silver Black,Medium,135 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/201376_bubble.png,26271.0,,,
136,205283,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/lenskart-lk-e15154af-c3-eyeglasses_g_5013_11_17_22.jpg,/l/i/lenskart-lk-e15154af-c3-eyeglasses_g_5013_11_17_22.jpg,[],https://www.lenskart.com/lenskart-lk-e15154af-c3-eyeglasses.html,,,Vincent Chase Online,Vincent Chase Online,LK E15154AF,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Festive Series,[],0,True,eyeframe,[],0,142,0.0,,"[{'name': 'Vincent Chase Online', 'id': 22688, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",VCEYE,,,,,,1,Festive Series,,[],True,False,,[],,Green,Medium,136 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/205283_bubble.png,26688.0,,,
137,152253,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14542-c3-eyeglasses_g_2204_30_09_2022.jpg,/j/i/john-jacobs-jj-e14542-c3-eyeglasses_g_2204_30_09_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14542-c3-eyeglasses.html,,,John Jacobs,John Jacobs,JJ E14542,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],0,524,0.0,,"[{'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJEYE,,,,,,402,Pro Titanium,,[],True,False,Gunmetal Brown Full Rim Wayfarer Eyeglasses,[],,Brown,Wide,141 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/152253_bubble.png,26191.0,,,
138,201275,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-copper-full-rim-wayfarer-lenskart-air-collection-la-e14959-c2-eyeglasses_g_3918_04_11_2022.jpg,/l/i/transparent-copper-full-rim-wayfarer-lenskart-air-collection-la-e14959-c2-eyeglasses_g_3918_04_11_2022.jpg,[],https://www.lenskart.com/lenskart-air-la-e14959-c2-eyeglasses.html,,,Lenskart Air Online,Lenskart Air Online,LA E14959,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Air Prism,[],0,True,eyeframe,[],0,7787,4.7,14,"[{'name': 'Lenskart Air Online', 'id': 22820, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",VCEYE,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201275/android/sku_201275.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201275/ios/sku_201275.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/201275/orignal/sku_201275.glb,4,Air Prism,,[],True,False,Transparent Full Rim Geometric Eyeglasses,[],,Transparent,Wide,141 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/201275_bubble.png,26091.0,,,
139,152074,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14645-c1---eyeglasses_g_3006_10_10_2022.jpg,/j/i/john-jacobs-jj-e14645-c1---eyeglasses_g_3006_10_10_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14645-c1-eyeglasses.html,,,John Jacobs,John Jacobs,JJ E14645,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],0,763,0.0,,"[{'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJBOGO,,,,,,311,Craft Aluminium,,[],True,False,Maroon Full Rim Round Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,Maroon,Medium,135 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/152074_bubble.png,26421.0,,,
140,200911,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//v/i/vincent-chase-vc-e14893-c2-eyeglasses_g_2430_28_09_2022.jpg,/v/i/vincent-chase-vc-e14893-c2-eyeglasses_g_2430_28_09_2022.jpg,[],https://www.lenskart.com/vincent-chase-vc-e14893-c2-eyeglasses.html,,,Vincent Chase Online,Vincent Chase Online,VC E14893,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1700}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1700}]",False,Sleek Steel,[],0,True,eyeframe,[],0,4866,4.85,14,"[{'name': 'Vincent Chase Online', 'id': 22688, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",VCEYE,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200911/android/sku_200911.glb,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200911/ios/sku_200911.scn,,https://3d-asset-lookr-new.s3.ap-southeast-1.amazonaws.com/frameassets/200911/orignal/sku_200911.glb,647,SLEEK STEEL,,[],True,False,Gunmetal Full Rim Aviator Eyeglasses,[],https://s/static.lenskart.com/media/wysiwyg/blanco/images/VC-H.jpg,Gunmetal,Medium,136 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/200911_bubble.png,25036.0,,,
141,152070,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/628x301/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14644-c1---eyeglasses_g_3014_10_10_2022.jpg,/j/i/john-jacobs-jj-e14644-c1---eyeglasses_g_3014_10_10_2022.jpg,[],https://www.lenskart.com/john-jacobs-jj-e14644-c1-eyeglasses.html,,,John Jacobs,John Jacobs,JJ E14644,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 3500}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 3500}]",False,John Jacobs,[],0,True,eyeframe,[],0,985,0.0,,"[{'name': 'John Jacobs', 'id': 10738, 'property': 'brandname_id'}, {'property': 'lenskart_price'}, {'property': 'contact_packaging'}, {'property': 'contact_disposable_type'}]",JJBOGO,,,,,,408,Craft Aluminium,,[],True,False,Pink Full Rim Hexagonal Eyeglasses,[],https://static.lenskart.com/media/wysiwyg/blanco/images/JJ-Hi.jpg,Pink,Wide,142 mm,https://www.lenskart.com/cms-frame-size,https://www.lenskart.com/cms-frame-size-ios,https://ds-static.lenskart.com/product_color_bubble_images/152070_bubble.png,26421.0,,,
